Sample,Sample ID,Flag,Device,Latitude,Longitude,Water depth,Ocean,Sample depth top,Sample depth bottom,Sample depth average,Author,Journal,Year,Publication doi,Resource doi,Comment,Database,Type,Count min,Count,D. anfracta,G. cavernula,G. crassaformis,G. hirsuta,G. cultrata,G. scitula,G. truncatulinoides,G. tumida,G. ungulata,G. eastropacia,G. inflata,N. dutertrei,N. incompta,N. pachyderma,P. obliquiloculata,G. conglomerata,G. hexagonus,B. pumilio,G. bulloides,G. falconensis,G. conglobatus,G. ruber ruber,G. ruber albus,T. sacculifer,G. tenellus,O. universa,B. digitata,G. siphonifera,G. calida,G. adamsi,T. quinqueloba,T. humilis,G. rubescens,S. dehiscens,C. nitida,G. glutinata,G. uvula,G. minuta,T. iota,H. pelagica,H. digitata
RC8-46,CLIMAP_0071,0,Piston,-55.33,65.467,2761,257,,,,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,"G. truncatulinoides subspecies set to N/A, T. sacculifer subspecies set to N/A",1,1,,335,0,0,0,0,0,0,0,0,0,0,0,0,0.170149254,0.788059701,0,0,0,0,0.017910448,0,0,0,0,0.002985075,0,0,0,0,0,0,0,0,0,0,0,0.005970149,0,0,0,0,0
RC8-50,CLIMAP_0072,0,Piston,-44.77,92.417,3219,129,,,,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,T. sacculifer subspecies set to N/A,1,1,,369,0,0,0,0,0,0,0.035230352,0,0,0,0.157181572,0.016260163,0.195121951,0.06504065,0,0,0,0,0.382113821,0.005420054,0,0,0.002710027,0,0,0,0.002710027,0.002710027,0,0,0.029810298,0,0,0,0,0.105691057,0,0,0,0,0
RC8-53,CLIMAP_0073,0,Piston,-39.38,104.37,4429,129,,,,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,T. sacculifer subspecies set to N/A,1,1,,239,0,0,0,0,0,0.0041841,0.09623431,0,0,0,0.338912134,0.0041841,0.138075314,0.016736402,0,0,0,0,0.263598326,0.046025105,0,0,0.016736402,0,0,0.025104603,0,0.0041841,0.016736402,0,0.012552301,0,0,0,0,0.012552301,0,0,0,0,0
RC8-60,CLIMAP_0074,0,Piston,-36.75,120.9,5351,129,,,,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,,1,1,,286,0,0,0,0,0.003496503,0.041958042,0.034965035,0,0,0,0.118881119,0.048951049,0.167832168,0.020979021,0,0,0,0,0.111888112,0.034965035,0,0,0.052447552,0.006993007,0.003496503,0,0.006993007,0.003496503,0,0,0.024475524,0,0.013986014,0,0,0.255244755,0,0,0,0,0
RC8-61,CLIMAP_0075,0,Piston,-46.53,125.57,4254,129,,,,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,T. sacculifer subspecies set to N/A,1,1,,411,0,0,0,0,0,0,0.090024331,0,0,0,0.233576642,0,0.092457421,0.085158151,0,0,0,0,0.435523114,0.01216545,0,0,0,0,0,0.01459854,0.00486618,0,0,0,0.01459854,0,0,0,0,0.01216545,0,0,0,0,0
RC8-62,CLIMAP_0076,0,Piston,-49.33,127.12,3875,129,,,,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,T. sacculifer subspecies set to N/A,1,1,,275,0,0,0,0,0,0,0.043636364,0,0,0,0.138181818,0,0.16,0.072727273,0,0,0,0,0.4,0.021818182,0,0,0,0,0,0,0,0,0.007272727,0,0.054545455,0,0,0,0,0.098181818,0,0,0,0,0
RC8-63,CLIMAP_0077,0,Piston,-51.08,129.97,3442,257,,,,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,T. sacculifer subspecies set to N/A,1,1,,302,0,0,0,0,0,0.003311258,0.016556291,0,0,0,0.086092715,0.006622517,0.264900662,0.195364238,0,0,0,0,0.334437086,0.006622517,0,0,0,0,0,0,0,0,0.003311258,0,0.026490066,0,0,0,0,0.036423841,0,0,0,0,0
RC9-139,CLIMAP_0078,0,Piston,-47.77,123.1,4158,129,,,,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,T. sacculifer subspecies set to N/A,1,1,,392,0,0,0,0,0,0,0.06122449,0,0,0,0.206632653,0,0.033163265,0.066326531,0,0,0,0,0.607142857,0,0,0,0,0,0,0.005102041,0,0,0,0,0,0,0,0,0,0.015306122,0,0,0,0,0
RC9-140,CLIMAP_0079,0,Piston,-45.42,121.12,4400,129,,,,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,T. sacculifer subspecies set to N/A,1,1,,363,0,0,0,0.002754821,0,0,0.052341598,0,0,0,0.179063361,0,0.03030303,0.055096419,0,0,0,0,0.619834711,0.022038567,0,0,0,0,0,0,0,0,0.008264463,0,0.011019284,0,0,0,0.016528926,0,0,0,0,0,0
RC9-143,CLIMAP_0080,0,Piston,-41.37,114.13,4396,129,,,,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,T. sacculifer subspecies set to N/A,1,1,,235,0,0,0,0.008510638,0,0,0.059574468,0,0,0,0.340425532,0,0.042553191,0.004255319,0,0,0,0,0.49787234,0,0,0,0.008510638,0,0,0.004255319,0,0,0,0,0,0,0,0,0,0.017021277,0,0,0,0,0
RC9-160,CLIMAP_0081,0,Piston,12.05,63.15,4268,129,,,,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,,33,1,,323,0,0,0.003095975,0,0.179566563,0,0.00619195,0,0,0,0,0.117647059,0,0,0.120743034,0,0.00619195,0,0.080495356,0,0.021671827,0,0.226006192,0.108359133,0,0.00619195,0.00619195,0.009287926,0.009287926,0,0,0,0,0.00619195,0,0.092879257,0,0,0,0,0
RC9-163,CLIMAP_0082,0,Piston,17.883,58.083,3005,129,,,,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,"G. truncatulinoides subspecies set to N/A, T. sacculifer subspecies set to N/A",1,1,,320,0,0,0,0,0.021875,0,0,0,0,0,0,0.025,0.0125,0.003125,0,0,0.00625,0,0.340625,0.08125,0,0,0.059375,0.0125,0.0125,0.003125,0.003125,0.01875,0.009375,0,0.0125,0,0.025,0,0,0.3125,0,0,0,0,0
RC9-222,CLIMAP_0084,0,Piston,45.1,-10.57,4903,7,,,,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,"G. truncatulinoides subspecies set to N/A, T. sacculifer subspecies set to N/A",1,1,,336,0,0,0,0.00297619,0,0.005952381,0,0,0,0,0.18452381,0,0.392857143,0.011904762,0,0,0,0,0.074404762,0.005952381,0,0,0.005952381,0,0,0.175595238,0.011904762,0.020833333,0.00297619,0,0,0,0,0,0,0.074404762,0,0,0,0,0
RC9-225,CLIMAP_0085,0,Piston,54.983,-15.4,2334,7,,,,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,T. sacculifer subspecies set to N/A,1,1,,324,0,0,0,0,0,0.021604938,0.00308642,0,0,0,0.064814815,0.00308642,0.401234568,0.00617284,0,0,0,0,0.188271605,0.009259259,0,0,0,0,0,0,0,0.00308642,0,0,0.064814815,0,0,0,0,0.206790123,0,0,0,0,0
RC9-61,CLIMAP_0086,1,Piston,10.183,-77.22,3191,7,0,0.01,0.005,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,sample depth information from duplicate sample,13,1,,524,0,0,0.005725191,0,0.062977099,0.001908397,0.003816794,0.009541985,0,0,0,0.103053435,0,0,0.013358779,0,0,0,0,0,0.017175573,0.070610687,0.347328244,0.221374046,0.001908397,0.013358779,0.005725191,0.040076336,0.011450382,0,0,0,0.003816794,0.007633588,0,0.04389313,0,0,0,0,0
RC9-61,CLIMAP_0087,1,Piston,10.183,-77.22,3191,7,,,,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,G. conglomerata abundances moved to unidentified,1,1,,286,0,0,0,0,0.003496503,0,0.013986014,0.052447552,0,0,0,0.083916084,0.006993007,0,0.017482517,0,0,0,0.006993007,0,0.003496503,0.111888112,0.29020979,0.188811189,0.003496503,0.031468531,0,0.062937063,0.006993007,0,0,0,0.013986014,0,0,0.094405594,0,0,0,0,0
RC10-22,CLIMAP_0088,0,Piston,21.3,-69.67,3832,7,,,,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,,1,1,,519,0,0,0.003853565,0,0,0.003853565,0.023121387,0,0,0,0.003853565,0.003853565,0,0,0,0,0,0,0,0.003853565,0.011560694,0.161849711,0.425818882,0.063583815,0.032755299,0.011560694,0,0.04238921,0.013487476,0,0,0.003853565,0.021194605,0,0,0.138728324,0,0,0,0,0
RC10-256,CLIMAP_0089,0,Piston,13.483,-81.63,1146,7,,,,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,"G. truncatulinoides subspecies set to N/A, G. ruber pink and G. ruber white and T. sacculifer subspecies set to N/A",1,1,,388,0,0,0.007731959,0,0.056701031,0,0,0.015463918,0,0,0,0.048969072,0,0,0,0,0,0,0,0.005154639,0.010309278,0,0,0.239690722,0.005154639,0.007731959,0,0.043814433,0.007731959,0,0,0,0.005154639,0,0,0.082474227,0,0,0,0,0
RC10-49,CLIMAP_0090,0,Piston,16.567,-79.53,1238,7,,,,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,G. truncatulinoides subspecies set to N/A,1,1,,373,0,0,0.002680965,0,0.056300268,0,0,0.034852547,0,0,0,0.026809651,0,0,0.002680965,0,0,0,0,0,0.002680965,0.152815013,0.305630027,0.219839142,0.00536193,0.021447721,0.00536193,0.021447721,0.016085791,0,0,0,0.032171582,0,0.002680965,0.08847185,0,0,0,0,0
RC10-49,CLIMAP_0091,0,Piston,16.567,-79.53,1238,7,,,,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,G. truncatulinoides subspecies set to N/A,1,1,,341,0,0,0,0,0.102639296,0.005865103,0,0.005865103,0,0,0,0.04398827,0,0,0,0,0,0,0,0,0.002932551,0.114369501,0.278592375,0.202346041,0.020527859,0.005865103,0,0.049853372,0.005865103,0,0,0,0.029325513,0,0.008797654,0.11143695,0,0,0,0,0
RC10-50,CLIMAP_0092,0,Piston,11.767,-81.1,2072,7,,,,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,,1,1,,314,0,0,0.00955414,0.003184713,0,0.003184713,0.041401274,0.00955414,0,0,0.022292994,0.041401274,0.003184713,0,0,0,0,0,0.003184713,0.006369427,0.038216561,0.025477707,0.455414013,0.070063694,0,0.006369427,0.003184713,0.085987261,0,0,0,0,0.01910828,0,0,0.149681529,0,0,0,0,0
RC11-10,CLIMAP_0093,1,Piston,4.967,-45.97,3834,7,0,0.01,0.005,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,"sample depth information from duplicate sample, sample depth information from duplicate sample",31,1,,394,0,0,0,0,0.032994924,0,0.002538071,0.010152284,0,0,0,0.002538071,0.005076142,0,0.015228426,0,0,0,0.005076142,0,0.005076142,0.098984772,0.474619289,0.258883249,0,0.005076142,0.002538071,0.032994924,0.010152284,0,0,0,0,0.002538071,0,0.035532995,0,0,0,0,0
RC11-103,CLIMAP_0094,0,Piston,-43.03,57.35,4673,129,,,,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,T. sacculifer subspecies set to N/A,1,1,,366,0,0,0.005464481,0.016393443,0,0,0.008196721,0.00273224,0,0,0.62295082,0,0.12295082,0.073770492,0,0,0,0,0.144808743,0,0,0,0,0,0,0,0,0,0,0,0.00273224,0,0,0,0,0,0,0,0,0,0
RC11-106,CLIMAP_0095,0,Piston,-34.33,54.217,4212,129,,,,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,T. sacculifer subspecies set to N/A,1,1,,369,0,0,0,0.016260163,0,0,0.010840108,0,0,0,0.704607046,0,0.162601626,0.010840108,0,0,0,0,0.029810298,0,0,0,0.008130081,0,0,0.010840108,0,0.008130081,0.002710027,0,0.008130081,0,0,0,0,0.024390244,0,0,0,0,0
RC11-11,CLIMAP_0096,1,Piston,2.217,-45.4,3759,7,0,0.01,0.005,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,"sample depth information from duplicate sample, G. truncatulinoides subspecies set to N/A",31,1,,377,0,0,0,0,0.106100796,0.00265252,0,0.023872679,0,0,0,0.015915119,0,0,0.026525199,0,0,0,0,0.00530504,0.00530504,0.021220159,0.442970822,0.190981432,0.00265252,0.015915119,0,0.053050398,0.013262599,0,0,0,0.00795756,0.00265252,0.00265252,0.047745358,0,0,0,0,0
RC11-111,CLIMAP_0097,0,Piston,-22.4,57.633,4365,129,,,,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,,1,1,,433,0,0,0,0,0.053117783,0,0.032332564,0.011547344,0,0,0.101616628,0.03926097,0.002309469,0,0.006928406,0,0,0,0.004618938,0,0.032332564,0,0.482678984,0.083140878,0,0.006928406,0.023094688,0.041570439,0.032332564,0,0,0,0.002309469,0,0.002309469,0.027713626,0,0,0,0,0
RC11-116,CLIMAP_0098,0,Piston,-34.92,67.583,4548,129,,,,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,,1,1,,311,0,0,0,0.022508039,0,0,0.077170418,0,0,0,0.546623794,0,0.247588424,0.01607717,0,0,0,0,0.048231511,0,0.006430868,0,0.009646302,0.003215434,0,0.006430868,0,0.003215434,0.009646302,0,0,0,0,0,0,0,0,0,0,0,0
RC11-117,CLIMAP_0099,0,Piston,-36.48,69.55,4367,129,,,,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,T. sacculifer subspecies set to N/A,1,1,,267,0,0,0.003745318,0.026217228,0,0,0.059925094,0,0,0,0.27340824,0,0.434456929,0.014981273,0,0,0,0,0.116104869,0.007490637,0,0,0.02247191,0,0,0.003745318,0.007490637,0.007490637,0,0,0.011235955,0,0.003745318,0,0,0,0,0,0,0,0
RC11-12,CLIMAP_0100,1,Piston,0.917,-43.77,4145,7,0,0.01,0.005,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,"sample depth information from duplicate sample, G. truncatulinoides subspecies set to N/A",29,1,,344,0,0,0,0,0.095930233,0,0,0.011627907,0,0,0,0.034883721,0,0,0.049418605,0,0,0,0,0,0.014534884,0.026162791,0.375,0.247093023,0,0.00872093,0,0.049418605,0.00872093,0,0,0,0,0,0,0.055232558,0,0,0,0,0
RC11-122,CLIMAP_0101,0,Piston,-38.03,83.483,3490,129,,,,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,T. sacculifer subspecies set to N/A,1,1,,285,0,0,0,0.021052632,0,0,0.087719298,0,0,0,0.164912281,0.010526316,0.224561404,0,0,0,0,0,0.245614035,0.094736842,0,0,0.014035088,0,0,0.01754386,0.007017544,0.014035088,0.035087719,0,0.01754386,0,0.003508772,0,0,0.031578947,0,0,0,0,0
RC11-128,CLIMAP_0102,0,Piston,-28.07,95.967,3926,129,,,,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,,1,1,,306,0,0,0,0.022875817,0.016339869,0.006535948,0.156862745,0.003267974,0,0,0.248366013,0,0.009803922,0.013071895,0,0,0,0,0.058823529,0.016339869,0.019607843,0,0.248366013,0.026143791,0.003267974,0.029411765,0.022875817,0.049019608,0.013071895,0,0,0,0.003267974,0,0,0.026143791,0,0,0,0,0
RC11-13,CLIMAP_0103,0,Piston,1.683,-41.52,4378,7,,,,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,G. truncatulinoides subspecies set to N/A,1,1,,334,0,0,0.002994012,0,0.200598802,0,0,0.107784431,0,0,0,0.053892216,0,0,0.068862275,0,0,0,0,0,0.017964072,0.002994012,0.167664671,0.284431138,0,0.005988024,0.008982036,0.02994012,0.002994012,0,0,0,0,0.011976048,0,0.017964072,0,0,0,0,0
RC11-138,CLIMAP_0104,0,Piston,-33.8,112.98,3069,129,,,,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,,1,1,,272,0,0,0,0.003676471,0.014705882,0.022058824,0.040441176,0.003676471,0,0,0.319852941,0.084558824,0.022058824,0,0,0,0,0,0.106617647,0.036764706,0,0,0.183823529,0.022058824,0.014705882,0.007352941,0,0.022058824,0.018382353,0,0,0,0.003676471,0,0,0.073529412,0,0,0,0,0
RC11-141,CLIMAP_0106,0,Piston,-31.57,114.12,4347,129,,,,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,T. sacculifer subspecies set to N/A,1,1,,283,0,0,0,0.014134276,0.06360424,0.003533569,0.03180212,0,0,0,0.692579505,0.067137809,0.003533569,0,0,0,0,0,0.017667845,0,0,0,0.056537102,0,0,0,0,0.007067138,0.003533569,0,0.003533569,0,0,0,0,0.035335689,0,0,0,0,0
RC11-146,CLIMAP_0107,0,Piston,-21.42,112.8,2371,129,,,,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,,1,1,,334,0,0,0.002994012,0,0.077844311,0.005988024,0.002994012,0.002994012,0,0,0.002994012,0.074850299,0.005988024,0,0.017964072,0,0,0,0.083832335,0.02994012,0.008982036,0,0.323353293,0.062874251,0.032934132,0.005988024,0,0.017964072,0.047904192,0,0,0,0.02994012,0,0,0.152694611,0,0,0,0,0
RC11-79,CLIMAP_0109,1,Piston,-49,-4.6,3385,11,0,0.01,0.005,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,"G. truncatulinoides subspecies set to N/A, sample depth information from duplicate sample, T. sacculifer subspecies set to N/A",55,1,,384,0,0,0,0,0,0,0,0,0,0,0.0078125,0,0.026041667,0.947916667,0,0,0,0,0.010416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RC12-291,CLIMAP_0111,1,Piston,-42.58,-17.8,3508,11,0,0.01,0.005,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,"sample depth information from duplicate sample, T. sacculifer subspecies set to N/A",21,1,,328,0,0,0,0,0,0,0.094512195,0,0,0,0.140243902,0,0.12195122,0.027439024,0,0,0,0,0.402439024,0.018292683,0,0,0,0,0,0.00304878,0,0.00304878,0,0,0.103658537,0,0,0,0,0.045731707,0,0,0,0,0
RC13-146,CLIMAP_0112,0,Piston,11.91,-75.04,3387,7,,,,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,,1,1,,337,0,0,0.020771513,0,0.017804154,0,0.008902077,0.270029674,0,0,0,0.065281899,0.005934718,0,0.09495549,0,0,0,0.002967359,0,0.005934718,0.03264095,0.178041543,0.091988131,0,0.053412463,0.002967359,0.091988131,0,0,0,0,0,0.020771513,0,0.03264095,0,0,0,0,0
RC13-150,CLIMAP_0114,0,Piston,15.617,-71.67,3788,7,,,,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,,1,1,,310,0,0,0,0,0.058064516,0,0.003225806,0.022580645,0,0,0,0.090322581,0,0,0,0,0,0,0.003225806,0,0.006451613,0.087096774,0.332258065,0.258064516,0.003225806,0.009677419,0,0.04516129,0,0,0.003225806,0,0.003225806,0.003225806,0.006451613,0.061290323,0,0,0,0,0
RC13-151,CLIMAP_0115,0,Piston,15.857,-74.79,2792,7,,,,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,,1,1,,347,0,0,0.014409222,0.002881844,0.002881844,0,0.037463977,0.002881844,0,0,0.048991354,0.09221902,0.005763689,0,0.002881844,0,0,0,0.017291066,0.005763689,0.020172911,0.07204611,0.423631124,0.07204611,0.008645533,0.005763689,0,0.031700288,0,0,0,0,0.014409222,0,0.002881844,0.106628242,0,0,0,0,0
RC13-156TW,CLIMAP_0116,0,Gravity,10.032,-76.96,3103,7,,,,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,G. ruber pink and G. ruber white and T. sacculifer subspecies set to N/A,1,1,,502,0,0,0.045816733,0,0.047808765,0.001992032,0.003984064,0.087649402,0,0,0,0.053784861,0.001992032,0,0.009960159,0,0,0,0,0,0.049800797,0,0,0.175298805,0,0.001992032,0,0.055776892,0.005976096,0,0,0,0,0.005976096,0,0.027888446,0,0,0,0.001992032,0
RC13-157,CLIMAP_0117,0,Piston,11.25,-78.15,3588,7,,,,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,G. ruber pink and G. ruber white and T. sacculifer subspecies set to N/A,1,1,,359,0,0,0.019498607,0,0.055710306,0,0.005571031,0.038997214,0,0,0,0.119777159,0,0,0.019498607,0,0,0,0,0.005571031,0.019498607,0,0,0.272980501,0.002785515,0.013927577,0,0.04178273,0,0,0,0,0,0.008356546,0,0.050139276,0,0,0,0,0
RC13-159,CLIMAP_0118,0,Piston,14.695,-77.17,4027,7,,,,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,,1,1,,374,0,0,0.010695187,0,0,0,0.024064171,0,0,0,0.029411765,0.037433155,0.002673797,0,0,0,0,0,0.010695187,0.00802139,0.021390374,0.085561497,0.395721925,0.098930481,0.024064171,0.016042781,0,0.07486631,0,0,0,0,0.021390374,0,0,0.13368984,0,0,0,0,0
RC13-196,CLIMAP_0119,1,Piston,3.705,-7.722,3734,7,0,0.01,0.005,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,sample depth information from duplicate sample,29,1,,337,0,0,0.002967359,0,0.077151335,0,0.005934718,0,0,0,0.050445104,0.065281899,0,0,0.017804154,0,0,0,0.002967359,0,0,0.097922849,0.207715134,0.287833828,0.011869436,0.011869436,0.005934718,0.026706231,0.008902077,0,0,0,0.020771513,0.002967359,0,0.065281899,0,0,0,0,0
RC13-229,CLIMAP_0120,1,Piston,-25.49,11.307,4191,11,0,0.01,0.005,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,"sample depth information from duplicate sample, T. sacculifer sum corrected",21,1,,282,0,0,0.003546099,0.010638298,0,0,0.003546099,0,0,0,0.25177305,0.007092199,0.609929078,0.021276596,0,0,0,0,0.014184397,0,0,0,0.017730496,0.003546099,0,0.021276596,0.010638298,0.003546099,0,0,0,0,0,0,0,0.003546099,0,0,0,0,0
RC13-253,CLIMAP_0121,1,Piston,-46.6,7.625,2494,11,0,0.01,0.005,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,"sample depth information from duplicate sample, T. sacculifer subspecies set to N/A",21,1,,279,0,0,0,0,0,0,0.025089606,0,0,0,0.093189964,0,0.010752688,0.422939068,0,0,0,0,0.297491039,0.003584229,0,0,0,0,0,0,0,0,0,0,0.089605735,0,0,0,0,0.032258065,0,0,0,0,0
RC15-91,CLIMAP_0123,1,Piston,-49.92,-15.57,3775,11,0,0.01,0.005,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,"sample depth information from duplicate sample, T. sacculifer subspecies set to N/A",21,1,,674,0,0,0,0,0,0,0.004451039,0,0,0,0.317507418,0,0.010385757,0.572700297,0,0,0,0,0.074183976,0,0,0,0,0,0,0,0,0,0,0,0.007418398,0,0,0,0,0,0,0,0,0,0
RC15-93,CLIMAP_0124,1,Piston,-46.1,-13.23,2714,11,0,0.07,0.035,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,"sample depth information from duplicate sample, T. sacculifer subspecies set to N/A",21,1,,366,0,0,0,0,0,0,0.016393443,0,0,0,0.120218579,0,0.046448087,0.398907104,0,0,0,0,0.199453552,0.010928962,0,0,0,0,0,0,0,0,0,0,0.163934426,0,0,0,0,0.035519126,0,0,0,0,0
RC17-101,CLIMAP_0125,0,Piston,-12.38,61.617,2665,129,,,,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,G. truncatulinoides subspecies set to N/A,1,1,,321,0,0,0,0,0.018691589,0.015576324,0,0,0,0,0,0.052959502,0.012461059,0,0.062305296,0,0.024922118,0.003115265,0.028037383,0.00623053,0.034267913,0,0.23364486,0.146417445,0.003115265,0.00623053,0.015576324,0.059190031,0.07788162,0,0,0.00623053,0.015576324,0,0,0.168224299,0,0,0,0,0
RC17-102,CLIMAP_0126,0,Piston,-12.85,59.872,3470,129,,,,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,T. sacculifer sum corrected,1,1,,352,0,0,0,0,0.017045455,0.014204545,0.002840909,0.002840909,0,0,0,0.053977273,0.014204545,0,0.059659091,0.014204545,0.011363636,0,0.028409091,0.002840909,0.017045455,0,0.261363636,0.190340909,0.005681818,0.017045455,0,0.039772727,0.048295455,0,0,0,0.002840909,0,0,0.196022727,0,0,0,0,0
RC17-103,CLIMAP_0127,0,Piston,-13.61,59.638,3912,129,,,,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,G. truncatulinoides subspecies set to N/A,1,1,,332,0,0,0,0,0.027108434,0.006024096,0,0,0,0,0,0.042168675,0.027108434,0,0.057228916,0.012048193,0.018072289,0,0.036144578,0,0.024096386,0,0.322289157,0.126506024,0.012048193,0.009036145,0.012048193,0.030120482,0.036144578,0,0,0.003012048,0,0.006024096,0,0.189759036,0,0,0,0,0
RC17-104,CLIMAP_0128,0,Piston,-15.59,58.852,3834,129,,,,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,G. truncatulinoides subspecies set to N/A,1,1,,337,0,0,0,0,0.002967359,0.005934718,0,0,0,0,0,0.041543027,0.017804154,0,0.038575668,0.002967359,0,0,0.038575668,0.011869436,0.008902077,0,0.305637982,0.118694362,0.008902077,0.008902077,0.005934718,0.041543027,0.059347181,0,0,0,0.020771513,0,0,0.258160237,0,0,0,0,0
RC17-105,CLIMAP_0129,0,Piston,-16.23,58.633,2500,129,,,,CLIMAP Project Members,Geological Society of America,1981,,doi:10.1594/PANGAEA.51927,G. truncatulinoides subspecies set to N/A,1,1,,374,0,0,0,0,0.00802139,0.00802139,0,0,0,0,0,0.045454545,0.016042781,0,0.026737968,0,0.005347594,0,0.029411765,0.021390374,0.042780749,0,0.355614973,0.139037433,0.016042781,0.005347594,0,0.045454545,0.061497326,0,0.002673797,0,0.018716578,0.002673797,0,0.14973262,0,0,0,0,0
