Event,Latitude,Longitude,Depth sed [m],Species,Absolute Abundance
RC14-35,-0.8333,89.95,0.35,G. calida,9
RC14-35,-0.8333,89.95,0.35,G. bulloides,21
RC14-35,-0.8333,89.95,0.35,G. falconensis,1
RC14-35,-0.8333,89.95,0.35,B. digitata,0
RC14-35,-0.8333,89.95,0.35,G. rubescens,0
RC14-35,-0.8333,89.95,0.35,T. humilis,0
RC14-35,-0.8333,89.95,0.35,T. quinqueloba,0
RC14-35,-0.8333,89.95,0.35,N. pachyderma,0
RC14-35,-0.8333,89.95,0.35,N. incompta,0
RC14-35,-0.8333,89.95,0.35,N. dutertrei,31
RC14-35,-0.8333,89.95,0.35,G. conglomerata,31
RC14-35,-0.8333,89.95,0.35,G. hexagonus,1
RC14-35,-0.8333,89.95,0.35,P. obliquiloculata,29
RC14-35,-0.8333,89.95,0.35,G. inflata,0
RC14-35,-0.8333,89.95,0.35,G. crassaformis,8
RC14-35,-0.8333,89.95,0.35,G. hirsuta,0
RC14-35,-0.8333,89.95,0.35,G. scitula,0
RC14-35,-0.8333,89.95,0.35,D. anfracta,0
RC14-35,-0.8333,89.95,0.35,G. cultrata,45
RC14-35,-0.8333,89.95,0.35,G. tumida,4
RC14-35,-0.8333,89.95,0.35,C. nitida,0
RC14-35,-0.8333,89.95,0.35,G. glutinata,31
RC14-35,-0.8333,89.95,0.35,T. iota,0
RC14-35,-0.8333,89.95,0.35,G. uvula,0
RC14-35,-0.8333,89.95,0.35,B. pumilio,0
RC14-35,-0.8333,89.95,0.35,H. pelagica,0
RC14-35,-0.8333,89.95,0.35,H. digitata,0
RC14-35,-0.8333,89.95,0.35,G. truncatulinoides,0
RC14-35,-0.8333,89.95,0.35,O. universa,2
RC14-35,-0.8333,89.95,0.35,G. conglobatus,2
RC14-35,-0.8333,89.95,0.35,G. ruber ruber,0
RC14-35,-0.8333,89.95,0.35,G. ruber albus,0
RC14-35,-0.8333,89.95,0.35,G. tenellus,0
RC14-35,-0.8333,89.95,0.35,T. sacculifer,30
RC14-35,-0.8333,89.95,0.35,S. dehiscens,0
RC14-35,-0.8333,89.95,0.35,G. adamsi,0
RC14-35,-0.8333,89.95,0.35,G. siphonifera,7
RC14-35,-0.8333,89.95,0.35,G. calida,9
RC14-35,-0.8333,89.95,0.35,G. bulloides,21
RC14-35,-0.8333,89.95,0.35,G. falconensis,1
RC14-35,-0.8333,89.95,0.35,B. digitata,0
RC14-35,-0.8333,89.95,0.35,G. rubescens,0
RC14-35,-0.8333,89.95,0.35,T. humilis,0
RC14-35,-0.8333,89.95,0.35,T. quinqueloba,0
RC14-35,-0.8333,89.95,0.35,N. pachyderma,0
RC14-35,-0.8333,89.95,0.35,N. incompta,0
RC14-35,-0.8333,89.95,0.35,N. dutertrei,31
RC14-35,-0.8333,89.95,0.35,G. conglomerata,31
RC14-35,-0.8333,89.95,0.35,G. hexagonus,1
RC14-35,-0.8333,89.95,0.35,P. obliquiloculata,29
RC14-35,-0.8333,89.95,0.35,G. inflata,0
RC14-35,-0.8333,89.95,0.35,G. crassaformis,8
RC14-35,-0.8333,89.95,0.35,G. hirsuta,0
RC14-35,-0.8333,89.95,0.35,G. scitula,0
RC14-35,-0.8333,89.95,0.35,D. anfracta,0
RC14-35,-0.8333,89.95,0.35,G. cultrata,134
RC14-35,-0.8333,89.95,0.35,G. tumida,12
RC14-35,-0.8333,89.95,0.35,C. nitida,0
RC14-35,-0.8333,89.95,0.35,G. glutinata,1
RC14-35,-0.8333,89.95,0.35,T. iota,0
RC14-35,-0.8333,89.95,0.35,G. uvula,0
RC14-35,-0.8333,89.95,0.35,B. pumilio,0
RC14-35,-0.8333,89.95,0.35,H. pelagica,0
RC14-35,-0.8333,89.95,0.35,H. digitata,0
RC14-35,-0.8333,89.95,0.35,G. truncatulinoides,0
RC14-35,-0.8333,89.95,0.35,O. universa,2
RC14-35,-0.8333,89.95,0.35,G. conglobatus,2
RC14-35,-0.8333,89.95,0.35,G. ruber ruber,0
RC14-35,-0.8333,89.95,0.35,G. ruber albus,0
RC14-35,-0.8333,89.95,0.35,G. tenellus,0
RC14-35,-0.8333,89.95,0.35,T. sacculifer,30
RC14-35,-0.8333,89.95,0.35,S. dehiscens,0
RC14-35,-0.8333,89.95,0.35,G. adamsi,0
RC14-35,-0.8333,89.95,0.35,G. siphonifera,7
RC14-35,-0.8333,89.95,0.35,G. calida,9
RC14-35,-0.8333,89.95,0.35,G. bulloides,21
RC14-35,-0.8333,89.95,0.35,G. falconensis,1
RC14-35,-0.8333,89.95,0.35,B. digitata,0
RC14-35,-0.8333,89.95,0.35,G. rubescens,6
RC14-35,-0.8333,89.95,0.35,T. humilis,0
RC14-35,-0.8333,89.95,0.35,T. quinqueloba,0
RC14-35,-0.8333,89.95,0.35,N. pachyderma,0
RC14-35,-0.8333,89.95,0.35,N. incompta,0
RC14-35,-0.8333,89.95,0.35,N. dutertrei,25
RC14-35,-0.8333,89.95,0.35,G. conglomerata,14
RC14-35,-0.8333,89.95,0.35,G. hexagonus,3
RC14-35,-0.8333,89.95,0.35,P. obliquiloculata,25
RC14-35,-0.8333,89.95,0.35,G. inflata,0
RC14-35,-0.8333,89.95,0.35,G. crassaformis,5
RC14-35,-0.8333,89.95,0.35,G. hirsuta,0
RC14-35,-0.8333,89.95,0.35,G. scitula,0
RC14-35,-0.8333,89.95,0.35,D. anfracta,0
RC14-35,-0.8333,89.95,0.35,G. cultrata,45
RC14-35,-0.8333,89.95,0.35,G. tumida,4
RC14-35,-0.8333,89.95,0.35,C. nitida,0
RC14-35,-0.8333,89.95,0.35,G. glutinata,31
RC14-35,-0.8333,89.95,0.35,T. iota,0
RC14-35,-0.8333,89.95,0.35,G. uvula,0
RC14-35,-0.8333,89.95,0.35,B. pumilio,0
RC14-35,-0.8333,89.95,0.35,H. pelagica,0
RC14-35,-0.8333,89.95,0.35,H. digitata,0
RC14-35,-0.8333,89.95,0.35,G. truncatulinoides,0
RC14-35,-0.8333,89.95,0.35,O. universa,2
RC14-35,-0.8333,89.95,0.35,G. conglobatus,2
RC14-35,-0.8333,89.95,0.35,G. ruber ruber,0
RC14-35,-0.8333,89.95,0.35,G. ruber albus,0
RC14-35,-0.8333,89.95,0.35,G. tenellus,0
RC14-35,-0.8333,89.95,0.35,T. sacculifer,30
RC14-35,-0.8333,89.95,0.35,S. dehiscens,0
RC14-35,-0.8333,89.95,0.35,G. adamsi,0
RC14-35,-0.8333,89.95,0.35,G. siphonifera,7
RC14-35,-0.8333,89.95,0.35,G. calida,9
RC14-35,-0.8333,89.95,0.35,G. bulloides,21
RC14-35,-0.8333,89.95,0.35,G. falconensis,1
RC14-35,-0.8333,89.95,0.35,B. digitata,0
RC14-35,-0.8333,89.95,0.35,G. rubescens,6
RC14-35,-0.8333,89.95,0.35,T. humilis,0
RC14-35,-0.8333,89.95,0.35,T. quinqueloba,0
RC14-35,-0.8333,89.95,0.35,N. pachyderma,0
RC14-35,-0.8333,89.95,0.35,N. incompta,0
RC14-35,-0.8333,89.95,0.35,N. dutertrei,25
RC14-35,-0.8333,89.95,0.35,G. conglomerata,14
RC14-35,-0.8333,89.95,0.35,G. hexagonus,3
RC14-35,-0.8333,89.95,0.35,P. obliquiloculata,25
RC14-35,-0.8333,89.95,0.35,G. inflata,0
RC14-35,-0.8333,89.95,0.35,G. crassaformis,5
RC14-35,-0.8333,89.95,0.35,G. hirsuta,0
RC14-35,-0.8333,89.95,0.35,G. scitula,0
RC14-35,-0.8333,89.95,0.35,D. anfracta,0
RC14-35,-0.8333,89.95,0.35,G. cultrata,134
RC14-35,-0.8333,89.95,0.35,G. tumida,12
RC14-35,-0.8333,89.95,0.35,C. nitida,0
RC14-35,-0.8333,89.95,0.35,G. glutinata,1
RC14-35,-0.8333,89.95,0.35,T. iota,0
RC14-35,-0.8333,89.95,0.35,G. uvula,0
RC14-35,-0.8333,89.95,0.35,B. pumilio,0
RC14-35,-0.8333,89.95,0.35,H. pelagica,0
RC14-35,-0.8333,89.95,0.35,H. digitata,0
RC14-35,-0.8333,89.95,0.35,G. truncatulinoides,0
V19-178,8.117,73.25,0.4,O. universa,1
V19-178,8.117,73.25,0.4,G. conglobatus,1
V19-178,8.117,73.25,0.4,G. ruber ruber,0
V19-178,8.117,73.25,0.4,G. ruber albus,0
V19-178,8.117,73.25,0.4,G. tenellus,15
V19-178,8.117,73.25,0.4,T. sacculifer,13
V19-178,8.117,73.25,0.4,S. dehiscens,0
V19-178,8.117,73.25,0.4,G. adamsi,0
V19-178,8.117,73.25,0.4,G. siphonifera,3
V19-178,8.117,73.25,0.4,G. calida,8
V19-178,8.117,73.25,0.4,G. bulloides,30
V19-178,8.117,73.25,0.4,G. falconensis,1
V19-178,8.117,73.25,0.4,B. digitata,0
V19-178,8.117,73.25,0.4,G. rubescens,9
V19-178,8.117,73.25,0.4,T. humilis,2
V19-178,8.117,73.25,0.4,T. quinqueloba,0
V19-178,8.117,73.25,0.4,N. pachyderma,0
V19-178,8.117,73.25,0.4,N. incompta,0
V19-178,8.117,73.25,0.4,N. dutertrei,26
V19-178,8.117,73.25,0.4,G. conglomerata,6
V19-178,8.117,73.25,0.4,G. hexagonus,10
V19-178,8.117,73.25,0.4,P. obliquiloculata,5
V19-178,8.117,73.25,0.4,G. inflata,0
V19-178,8.117,73.25,0.4,G. crassaformis,3
V19-178,8.117,73.25,0.4,G. hirsuta,0
V19-178,8.117,73.25,0.4,G. scitula,5
V19-178,8.117,73.25,0.4,D. anfracta,0
V19-178,8.117,73.25,0.4,G. cultrata,29
V19-178,8.117,73.25,0.4,G. tumida,0
V19-178,8.117,73.25,0.4,C. nitida,0
V19-178,8.117,73.25,0.4,G. glutinata,71
V19-178,8.117,73.25,0.4,T. iota,0
V19-178,8.117,73.25,0.4,G. uvula,0
V19-178,8.117,73.25,0.4,B. pumilio,0
V19-178,8.117,73.25,0.4,H. pelagica,0
V19-178,8.117,73.25,0.4,H. digitata,0
V19-178,8.117,73.25,0.4,G. truncatulinoides,0
